Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1126,43,T:System.Windows.Forms.Label,,,,,lblResistBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1125,43,T:System.Windows.Forms.Label,,,,,lblResistConcept
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1124,46,T:System.Windows.Forms.GroupBox,,,,,grpResist
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1123,45,T:System.Windows.Forms.ListBox,,,,,lstDefensiveModifications
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1122,44,T:System.Windows.Forms.Button,,,,,btnAddDefensiveModification
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1121,51,T:System.Windows.Forms.NumericUpDown,,,,,numDefModBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1120,43,T:System.Windows.Forms.Label,,,,,lblDefModBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1119,45,T:System.Windows.Forms.TextBox,,,,,txtDefModConcept
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1118,43,T:System.Windows.Forms.Label,,,,,lblDefModConcept
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1117,46,T:System.Windows.Forms.GroupBox,,,,,grpDefMod
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1116,51,T:System.Windows.Forms.NumericUpDown,,,,,numDefensiveBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1115,43,T:System.Windows.Forms.Label,,,,,lblDefensiveBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1114,51,T:System.Windows.Forms.NumericUpDown,,,,,numArmorType
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1113,43,T:System.Windows.Forms.Label,,,,,lblArmorType
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1112,45,T:System.Windows.Forms.TabPage,,,,,tabDefence
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1111,51,T:System.Windows.Forms.NumericUpDown,,,,,numBaseHits
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1110,43,T:System.Windows.Forms.Label,,,,,lblBaseHits
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1109,48,T:System.Windows.Forms.TabControl,,,,,tabControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1108,43,T:System.Windows.Forms.Label,,,,,lblDescription
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1107,43,T:System.Windows.Forms.Label,,,,,lblCategory
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1106,45,T:System.Windows.Forms.TextBox,,,,,txtDescription
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1105,45,T:System.Windows.Forms.TextBox,,,,,txtCategory
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1104,45,T:System.Windows.Forms.TextBox,,,,,txtCreatureName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1103,43,T:System.Windows.Forms.Label,,,,,lblCreatureName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1102,45,T:System.Windows.Forms.TabPage,,,,,tabBasicInfo
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1101,51,T:System.Windows.Forms.NumericUpDown,,,,,numAttackQuickness
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1100,43,T:System.Windows.Forms.Label,,,,,lblAttackQuickness
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1099,51,T:System.Windows.Forms.NumericUpDown,,,,,numBaseMovement
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1098,43,T:System.Windows.Forms.Label,,,,,lblBaseMovement
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1097,51,T:System.Windows.Forms.NumericUpDown,,,,,numAverageLevel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1096,43,T:System.Windows.Forms.Label,,,,,lblAverageLevel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1095,45,T:System.Windows.Forms.TabPage,,,,,tabLevelResist
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1094,45,T:System.Windows.Forms.TabPage,,,,,tabCombat
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1093,44,T:System.Windows.Forms.Button,,,,,btnRemoveSkill
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1092,45,T:System.Windows.Forms.ListBox,,,,,lstSkills
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1091,44,T:System.Windows.Forms.Button,,,,,btnAddSkill
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1090,51,T:System.Windows.Forms.NumericUpDown,,,,,numSkillBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1089,43,T:System.Windows.Forms.Label,,,,,lblSkillBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1088,51,T:System.Windows.Forms.NumericUpDown,,,,,numSkillRanks
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1087,43,T:System.Windows.Forms.Label,,,,,lblSkillRanks
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1086,45,T:System.Windows.Forms.TextBox,,,,,txtSkillTableName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1085,43,T:System.Windows.Forms.Label,,,,,lblSkillTableName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1084,45,T:System.Windows.Forms.TextBox,,,,,txtSkillName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1083,43,T:System.Windows.Forms.Label,,,,,lblSkillName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1082,46,T:System.Windows.Forms.GroupBox,,,,,grpSkills
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1081,45,T:System.Windows.Forms.TabPage,,,,,tabSkills
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1080,44,T:System.Windows.Forms.Button,,,,,btnRemoveAttack
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1079,45,T:System.Windows.Forms.ListBox,,,,,lstAttacks
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1078,44,T:System.Windows.Forms.Button,,,,,btnAddAttack
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1077,51,T:System.Windows.Forms.NumericUpDown,,,,,numAttackSizeAdj
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1076,43,T:System.Windows.Forms.Label,,,,,lblAttackSizeAdj
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1075,51,T:System.Windows.Forms.NumericUpDown,,,,,numAttackBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1074,43,T:System.Windows.Forms.Label,,,,,lblAttackBonus
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1073,45,T:System.Windows.Forms.TextBox,,,,,txtAttackName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1072,43,T:System.Windows.Forms.Label,,,,,lblAttackTableName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1071,43,T:System.Windows.Forms.Label,,,,,lblAttackName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1068,48,T:System.Windows.Forms.TabControl,,,,,tabControl1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1065,46,T:System.Windows.Forms.MenuItem,,,,,menuExit
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1064,46,T:System.Windows.Forms.MenuItem,,,,,menuSaveAs
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1063,46,T:System.Windows.Forms.MenuItem,,,,,menuSave
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1062,46,T:System.Windows.Forms.MenuItem,,,,,menuLoad
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1061,46,T:System.Windows.Forms.MainMenu,,,,,mainMenu1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1055,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1054,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1053,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numDefModBonus)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1052,12,T:System.Windows.Forms.GroupBox,,,,,this.grpDefMod.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1052,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.grpDefMod.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1051,12,T:System.Windows.Forms.GroupBox,,,,,this.grpDefMod.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1051,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.grpDefMod.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1050,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numDefensiveBonus)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1049,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numArmorType)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1048,12,T:System.Windows.Forms.TabPage,,,,,this.tabDefence.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1048,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.tabDefence.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1047,12,T:System.Windows.Forms.TabPage,,,,,this.tabDefence.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1047,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabDefence.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1046,12,T:System.Windows.Forms.TabControl,,,,,this.tabControl.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1046,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabControl.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1045,12,T:System.Windows.Forms.TabPage,,,,,this.tabBasicInfo.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1045,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.tabBasicInfo.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1044,12,T:System.Windows.Forms.TabPage,,,,,this.tabBasicInfo.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1044,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabBasicInfo.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1043,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numAttackQuickness)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1042,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numBaseMovement)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1041,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numAverageLevel)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1040,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numBaseHits)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1039,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numResistBonus)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1038,12,T:System.Windows.Forms.GroupBox,,,,,this.grpResist.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1038,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.grpResist.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1037,12,T:System.Windows.Forms.GroupBox,,,,,this.grpResist.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1037,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.grpResist.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1036,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.pictureBox1)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1035,12,T:System.Windows.Forms.TabPage,,,,,this.tabLevelResist.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1035,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.tabLevelResist.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1034,12,T:System.Windows.Forms.TabPage,,,,,this.tabLevelResist.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1034,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabLevelResist.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1033,12,T:System.Windows.Forms.GroupBox,,,,,this.grpAttacks.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1033,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.grpAttacks.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1032,12,T:System.Windows.Forms.GroupBox,,,,,this.grpAttacks.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1032,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.grpAttacks.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1031,12,T:System.Windows.Forms.TabPage,,,,,this.tabCombat.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1031,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabCombat.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1030,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numSkillBonus)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1029,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numSkillRanks)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1028,12,T:System.Windows.Forms.GroupBox,,,,,this.grpSkills.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1028,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.grpSkills.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1027,12,T:System.Windows.Forms.GroupBox,,,,,this.grpSkills.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1027,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.grpSkills.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1026,12,T:System.Windows.Forms.TabPage,,,,,this.tabSkills.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1026,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabSkills.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1025,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numAttackSizeAdj)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1024,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.numAttackBonus)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1023,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""CreatureEditForm"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1022,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""CreatureEditForm"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1021,12,T:System.Windows.Forms.MainMenu,,,,,this.Menu = this.mainMenu1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1021,12,T:System.Windows.Forms.MainMenu,,,,,this.Menu = this.mainMenu1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1021,12,P:System.Windows.Forms.Form.Menu,,,,,this.Menu = this.mainMenu1;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1020,12,T:System.Drawing.Icon,,,,,"this.Icon = ((System.Drawing.Icon)(resources.GetObject(""$this.Icon"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1020,12,P:System.Windows.Forms.Form.Icon,,,,,"this.Icon = ((System.Drawing.Icon)(resources.GetObject(""$this.Icon"")));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1019,12,T:System.Windows.Forms.TextBox,,,,,this.Controls.Add(this.txtSplash);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1019,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.txtSplash);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1019,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.txtSplash);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1019,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.txtSplash);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1018,12,T:System.Windows.Forms.TabControl,,,,,this.Controls.Add(this.tabControl);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1018,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.tabControl);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1018,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.tabControl);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1018,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.tabControl);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1017,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(656, 378);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,1016,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
